FID_riv1	FID_reach_	length_int
26	123205	235.84900000000
26	123206	200.00000000000
26	123207	200.00000000000
26	123208	200.00000000000
26	123209	200.00000000000
26	123210	200.00000000000
26	123211	200.00000000000
26	123212	200.00000000000
26	123213	200.00000000000
26	123214	200.00000000000
26	123215	54.86850000000
26	123233	200.21300000000
26	123234	301.39500000000
26	123235	200.00000000000
26	123236	218.65900000000
26	123245	60.31240000000
26	123246	213.80800000000
26	123247	241.99900000000
26	123248	121.60600000000
26	123989	187.13100000000
26	123990	200.00000000000
26	123991	200.00000000000
26	123992	206.90000000000
26	123993	224.59900000000
26	123994	200.00000000000
26	123995	203.43300000000
26	123996	52.17410000000
26	124004	180.44500000000
26	124005	276.04600000000
26	124006	261.19800000000
26	124007	25.13620000000
26	124022	113.61700000000
26	124023	238.27600000000
26	124024	123.24100000000
26	124770	186.39300000000
26	124771	211.62100000000
26	124772	219.87900000000
26	124773	200.00000000000
26	124774	200.06600000000
26	124775	160.67700000000
26	124776	250.69800000000
26	124777	230.03400000000
26	124778	101.41600000000
26	124798	133.60800000000
26	124799	221.25600000000
26	124800	206.81600000000
26	125548	39.58630000000
26	125549	143.06500000000
26	125574	44.52700000000
26	125575	240.84300000000
26	125576	98.86750000000
26	126350	198.82400000000
26	126351	98.86750000000
26	127125	198.82400000000
26	127126	98.86750000000
26	127900	198.82400000000
26	127901	98.86750000000
26	128675	152.47600000000
26	128676	231.76200000000
26	129450	37.91570000000
26	129451	246.34800000000
26	129452	118.75200000000
27	114792	130.44800000000
27	115565	128.59700000000
27	115566	232.91100000000
27	116338	333.38200000000
27	116339	155.95500000000
27	117110	80.69000000000
27	117111	329.89400000000
27	117112	53.40370000000
27	117883	106.03900000000
27	117884	281.90300000000
27	118656	232.78300000000
27	118657	256.55400000000
27	119429	283.48000000000
27	119430	104.46100000000
27	120202	283.48000000000
27	120203	104.46100000000
27	120975	283.48000000000
27	120976	104.46100000000
27	121748	309.57100000000
27	121749	78.37080000000
27	122520	159.52700000000
27	122521	328.64100000000
27	122522	77.21490000000
27	123293	311.62000000000
27	123294	127.01900000000
27	124064	114.41000000000
27	124065	276.04600000000
27	124066	261.19800000000
27	124067	15.12430000000
27	124837	317.20100000000
27	124838	172.13600000000
27	125609	117.20100000000
27	125610	286.54600000000
27	125611	60.24090000000
27	126381	69.29360000000
27	126382	311.89500000000
27	126383	184.19400000000
27	127153	21.38650000000
27	127154	301.39500000000
27	127155	242.60100000000
27	127925	226.96700000000
27	127926	276.04700000000
27	127927	239.81100000000
27	128696	105.80400000000
27	128697	225.34900000000
27	128698	261.19700000000
27	128699	74.42780000000
27	129452	123.24800000000
27	129453	24.91630000000
27	129467	111.38500000000
27	129468	301.39500000000
27	129469	261.19700000000
27	129470	170.24200000000
27	130227	206.58300000000
27	130228	200.00000000000
27	130229	241.99900000000
27	130230	200.00000000000
27	130231	200.00000000000
27	130232	200.00000000000
27	130233	200.00000000000
27	130234	200.00000000000
27	130235	200.00000000000
27	130236	200.00000000000
27	130237	200.00000000000
27	130238	200.00000000000
27	130239	250.69800000000
27	130240	250.69800000000
27	130241	149.81200000000
28	104083	53.38320000000
28	104084	166.88800000000
28	104858	297.69200000000
28	105632	204.88900000000
28	106406	203.29900000000
28	107180	20.24740000000
28	107181	207.95300000000
28	107955	221.98700000000
28	108729	220.01200000000
28	109503	89.16940000000
28	109504	183.00500000000
28	110278	114.68600000000
28	110279	183.00500000000
28	111053	238.32900000000
28	111827	53.79960000000
28	111828	214.90800000000
28	112602	82.78420000000
28	112603	183.40800000000
28	113377	190.33000000000
28	113378	107.36200000000
28	114152	240.84300000000
28	114926	36.03300000000
28	114927	246.81000000000
28	115701	36.03300000000
28	115702	246.81000000000
28	116476	36.03300000000
28	116477	246.81000000000
28	117251	188.12600000000
28	117252	23.60090000000
28	118026	274.09100000000
28	118027	24.75670000000
28	118801	272.93500000000
28	118802	25.91270000000
28	119576	271.77900000000
28	119577	27.06860000000
28	120351	270.62300000000
28	120352	28.22440000000
28	121126	269.46700000000
28	121127	29.38030000000
28	121901	268.31100000000
28	121902	30.53610000000
28	122676	267.15600000000
28	122677	31.69200000000
28	123451	266.00000000000
28	123452	31.71810000000
28	124226	265.97400000000
28	124227	31.71810000000
28	125001	254.78500000000
28	125775	173.78200000000
28	125776	57.71790000000
28	126550	239.97400000000
28	126551	58.87380000000
28	127325	238.81800000000
28	127326	60.02960000000
28	128100	262.99900000000
28	128874	200.00000000000
28	129648	63.99990000000
28	129649	258.19800000000
28	129650	42.31890000000
28	130424	212.66900000000
28	130425	86.05550000000
28	131199	189.30400000000
28	131200	193.90200000000
28	131974	79.59720000000
28	131975	200.00000000000
28	131976	150.10700000000
29	129452	101.69200000000
29	130226	200.00000000000
29	130999	236.99900000000
29	131000	74.89650000000
29	131772	175.80100000000
29	131773	212.14000000000
29	132535	254.40400000000
29	132536	200.00000000000
29	132537	274.26500000000
29	132538	218.43200000000
29	132539	200.00000000000
29	132540	152.76000000000
29	132541	119.36100000000
29	132542	131.27900000000
29	132543	276.04600000000
29	132544	261.19700000000
29	132545	200.00000000000
29	132546	150.94300000000
29	133308	52.59410000000
29	133309	72.34040000000
29	133314	89.23950000000
29	133315	283.17500000000
29	133316	127.62500000000
30	134246	225.36200000000
30	134247	35.09370000000
30	135019	176.48200000000
30	135020	72.32950000000
30	135793	201.37600000000
30	136567	72.49800000000
30	136568	205.47100000000
30	136569	268.02800000000
30	136570	142.42700000000
30	137344	81.73200000000
30	137345	249.34000000000
30	137346	78.51490000000
30	138120	253.43500000000
30	138894	7.94323000000
30	138895	32.95480000000
31	128886	115.36500000000
31	128887	210.77400000000
31	128888	235.57400000000
31	128889	326.74400000000
31	128890	58.70440000000
31	129659	200.75500000000
31	129660	172.98300000000
31	129664	301.39500000000
31	130429	389.76200000000
31	130430	307.44900000000
31	130431	235.94600000000
31	130432	229.09100000000
31	130433	58.50190000000
31	130438	144.08600000000
31	130439	301.39500000000
31	130440	210.79700000000
31	131202	211.21800000000
31	131203	10.81420000000
31	131214	14.55150000000
31	131215	276.04600000000
31	131216	200.00000000000
31	131217	200.00000000000
31	131218	251.06900000000
31	131219	296.67500000000
31	131220	148.70300000000
31	131976	117.17900000000
31	131994	152.69200000000
31	131995	200.00000000000
31	131996	276.04600000000
31	131997	128.93600000000
31	132771	273.85500000000
31	132772	128.93600000000
31	133546	301.39500000000
31	134320	149.90100000000
31	134321	176.84300000000
31	135095	225.94800000000
31	135096	176.84300000000
31	135870	225.94800000000
31	135871	176.84300000000
31	136645	225.94800000000
31	136646	176.84300000000
31	137420	200.59900000000
31	137421	176.84300000000
31	138195	225.94800000000
31	138196	176.84300000000
31	138970	175.25000000000
31	138971	303.58700000000
31	139745	73.85490000000
31	139746	328.93600000000
31	139747	192.82800000000
31	139748	57.92800000000
31	140520	48.50620000000
31	140521	78.55320000000
32	113425	81.49600000000
32	113426	34.24980000000
32	114199	212.84000000000
32	114200	41.90000000000
32	114974	255.79200000000
32	114975	41.90000000000
32	115748	69.10720000000
32	115749	182.23600000000
32	116522	287.19200000000
32	117296	37.69000000000
32	117297	251.88500000000
32	118071	200.00000000000
32	118845	124.64400000000
32	118846	133.66000000000
32	119620	215.19400000000
32	120394	111.43000000000
32	120395	120.07000000000
32	121169	200.00000000000
32	121943	241.99900000000
32	122717	231.49900000000
32	123491	200.00000000000
32	124265	100.43600000000
32	124266	141.56300000000
32	125040	221.00000000000
32	125814	221.00000000000
32	126588	54.16350000000
32	126589	228.43100000000
32	127363	145.30700000000
32	127364	91.94550000000
32	128138	260.79300000000
32	128139	57.25270000000
32	128913	200.00000000000
32	129687	242.12200000000
32	130461	138.35100000000
32	130462	133.99200000000
32	131236	201.03300000000
32	132010	256.84800000000
32	132784	200.00000000000
32	133558	38.14390000000
32	133559	208.69900000000
32	134333	140.28100000000
32	134334	157.41100000000
32	135108	230.34400000000
32	135882	21.24170000000
32	135883	240.60100000000
32	136657	118.28800000000
32	136658	153.83500000000
32	137432	209.56400000000
32	138206	232.43500000000
32	138974	154.10200000000
32	138975	238.70200000000
32	138979	208.94500000000
32	138980	65.65580000000
32	139748	46.93590000000
32	139749	138.73900000000
32	139750	210.75000000000
32	139751	230.93400000000
32	139752	246.34900000000
32	139753	76.50080000000
32	140524	101.71000000000
33	119729	235.01500000000
33	120502	41.51350000000
33	120503	172.48000000000
33	121276	240.84300000000
33	122049	73.41570000000
33	122050	177.92800000000
33	122822	73.41580000000
33	122823	224.27600000000
33	123596	240.84300000000
33	124369	150.51800000000
33	124370	86.46090000000
33	125143	241.99900000000
33	125917	237.40200000000
33	126690	291.51700000000
33	126691	6.17428000000
33	127463	220.57900000000
33	127464	6.17428000000
33	128237	241.99900000000
33	129010	133.67700000000
33	129011	113.95100000000
33	129783	57.63030000000
33	129784	240.06100000000
33	130557	231.37600000000
33	131330	79.03280000000
33	131331	186.12700000000
33	132104	240.84300000000
33	132877	110.93500000000
33	132878	140.40800000000
33	133651	240.84300000000
33	134424	9.94266000000
33	134425	209.90100000000
33	135198	217.31200000000
33	135971	41.84480000000
33	135972	247.87900000000
33	136745	240.84300000000
33	137518	196.14200000000
33	137519	101.55000000000
33	138291	177.23400000000
33	138292	101.55000000000
33	139064	66.49470000000
33	139065	211.35300000000
33	139838	237.59600000000
33	140611	90.20890000000
33	140612	171.04300000000
33	141385	99.96710000000
34	129533	79.00830000000
34	129534	301.39500000000
34	129535	253.61400000000
34	129543	178.26800000000
34	129544	25.24020000000
34	130309	123.82800000000
34	130310	177.56700000000
34	130313	43.89030000000
34	130314	112.68300000000
34	130315	213.88200000000
34	130316	255.69200000000
34	130317	30.90820000000
34	130318	352.20100000000
34	130319	25.24020000000
34	131084	225.22300000000
34	131085	282.19700000000
34	131086	200.00000000000
34	131087	212.95800000000
34	131088	177.49900000000
34	131089	26.96180000000
34	131093	276.04600000000
34	131867	200.00000000000
34	132641	276.04600000000
34	133415	81.73610000000
34	133416	311.89500000000
34	133417	273.14700000000
34	134191	129.64300000000
34	134192	146.40300000000
34	134966	276.04700000000
34	134969	134.47000000000
34	134970	200.26500000000
34	134971	246.08300000000
34	134972	200.00000000000
34	134973	250.69800000000
34	134974	225.34900000000
34	134975	200.00000000000
34	134976	225.34900000000
34	134977	72.91300000000
34	135740	301.39500000000
34	135742	49.34480000000
34	135743	201.99800000000
34	135751	253.83100000000
34	135752	225.00600000000
34	135753	225.01400000000
34	135754	250.69800000000
34	135755	157.33100000000
34	136514	33.82890000000
34	136515	200.00000000000
34	136516	174.23200000000
34	136526	101.73800000000
34	136527	52.83430000000
34	136529	144.06400000000
34	136530	326.74400000000
34	136531	109.42400000000
34	137305	276.04600000000
34	138079	311.89500000000
34	138852	324.69700000000
34	138853	12.54640000000
34	139626	347.77200000000
34	139627	213.60500000000
34	139628	177.09900000000
34	140402	225.69200000000
34	140403	177.09900000000
34	141177	190.86300000000
35	102781	185.96000000000
35	102782	200.96100000000
35	102783	93.83090000000
35	103554	160.61100000000
35	103555	111.73200000000
35	104327	26.36560000000
35	104328	239.82700000000
35	105100	172.95300000000
35	105101	226.13400000000
35	105873	285.38800000000
35	105874	83.89490000000
35	106646	197.51000000000
35	106647	33.98990000000
35	107420	241.99900000000
35	108193	110.31600000000
35	108194	122.17100000000
35	108966	49.28720000000
35	108967	223.22400000000
35	109740	241.99900000000
35	110513	83.50120000000
35	110514	168.99800000000
35	111287	241.99900000000
35	112060	117.71500000000
35	112061	134.78400000000
35	112834	241.99900000000
35	113607	259.37700000000
35	113608	39.47060000000
35	114380	238.37700000000
35	114381	39.47060000000
35	115153	154.24100000000
35	115154	119.25800000000
35	115926	11.93100000000
35	115927	229.99700000000
35	116700	240.84300000000
35	117473	132.76200000000
35	117474	146.31200000000
35	118247	227.96100000000
35	119019	43.83330000000
35	119020	255.96600000000
35	119021	99.28780000000
35	119792	43.83330000000
35	119793	253.85800000000
35	120565	151.37900000000
35	120566	222.35900000000
35	121337	11.93120000000
35	121338	240.84300000000
35	121339	146.31200000000
35	122107	59.61880000000
35	122108	215.21900000000
35	122109	200.00000000000
35	122110	212.81200000000
35	122111	243.76100000000
35	122880	135.66500000000
35	122881	238.07300000000
35	123652	27.71660000000
35	123653	243.25100000000
35	123654	128.11900000000
35	124415	116.91500000000
35	124416	200.00000000000
35	124417	200.00000000000
35	124418	207.99500000000
35	124419	223.50500000000
35	124420	225.34900000000
35	124421	250.69800000000
35	124422	200.00000000000
35	124423	200.00000000000
35	124424	200.00000000000
35	124425	231.40300000000
35	124426	227.97600000000
35	125184	11.26830000000
35	125185	224.75700000000
35	125186	231.50000000000
35	125187	200.00000000000
35	125188	200.00000000000
35	125189	139.93300000000
35	125956	200.25300000000
35	125957	246.34900000000
35	125958	205.97300000000
35	126726	128.44900000000
35	126727	238.82200000000
35	126728	246.34800000000
35	126729	200.00000000000
35	126730	41.74620000000
35	127499	170.44800000000
35	127500	127.24300000000
35	128272	170.44800000000
35	128273	127.24300000000
35	129045	170.44800000000
35	129046	127.24300000000
35	129816	75.53150000000
35	129817	240.45600000000
35	129818	247.89200000000
35	129819	88.69570000000
35	130589	182.69000000000
35	130590	191.04800000000
35	131360	42.83920000000
35	131361	237.76300000000
35	131362	227.27300000000
35	131363	68.65320000000
35	132133	134.49300000000
35	132134	239.24500000000
35	132905	146.62800000000
35	132906	246.34800000000
35	132907	107.50600000000
35	133677	198.47600000000
35	133678	255.69200000000
35	133679	97.01190000000
35	134449	166.57300000000
35	134450	255.69200000000
35	134451	52.86770000000
35	135220	230.36900000000
35	135221	225.34900000000
35	135222	202.98300000000
35	135223	84.77000000000
35	135993	220.81400000000
35	135994	41.02860000000
35	136766	134.04800000000
35	136767	138.07500000000
35	137539	26.72220000000
35	137540	239.69000000000
35	138312	139.19900000000
35	138313	259.88800000000
35	139085	261.01200000000
35	139086	112.72600000000
35	139857	135.32800000000
35	139858	258.57900000000
35	139859	5.17999000000
35	140628	57.55650000000
35	140629	256.84800000000
35	140630	225.04200000000
35	140631	113.12900000000
35	141385	88.12630000000
35	141386	174.49900000000
35	141394	111.78300000000
35	141395	200.00000000000
35	141396	202.78900000000
35	141397	243.55900000000
35	141398	309.38000000000
35	141401	150.45600000000
35	141402	223.28200000000
35	142160	177.59400000000
35	142161	276.04700000000
35	142162	200.00000000000
35	142163	200.00000000000
35	142164	246.34800000000
35	142165	200.00000000000
35	142166	200.00000000000
35	142167	200.00000000000
35	142168	130.21700000000
35	142172	17.36370000000
35	142173	326.74400000000
35	142174	246.34900000000
35	142175	99.05240000000
36	138121	165.20700000000
36	138122	200.00000000000
36	138123	200.00000000000
36	138124	128.02000000000
36	138895	42.98960000000
36	138898	173.37500000000
36	138899	200.00000000000
36	138900	282.90300000000
36	139674	94.53850000000
36	139675	250.69800000000
36	139676	271.69700000000
36	139677	364.53100000000
36	140451	12.91110000000
36	140452	276.04600000000
36	140453	215.22800000000
36	141227	187.56200000000
36	141228	291.27500000000
36	142002	35.46940000000
36	142003	367.32100000000
36	142777	35.46940000000
36	142778	249.69500000000
37	139748	311.13200000000
37	139749	33.12130000000
37	140523	369.66900000000
37	140524	33.12130000000
37	141298	369.66900000000
37	141299	33.12120000000
37	142073	344.32000000000
37	142074	58.47000000000
37	142848	268.27400000000
37	142849	210.56300000000
37	143623	192.22700000000
37	143624	210.56300000000
37	144398	113.30400000000
38	138893	154.16500000000
38	138894	221.74700000000
38	138895	32.95480000000
38	139666	213.44600000000
38	139667	139.72100000000
38	139668	67.44800000000
38	140440	261.78900000000
38	141177	34.82910000000
38	141178	177.09900000000
38	141180	151.27500000000
38	141181	160.12100000000
38	141183	193.60100000000
38	141184	200.00000000000
38	141185	200.00000000000
38	141186	200.00000000000
38	141187	200.00000000000
38	141188	128.95700000000
38	141213	221.74700000000
38	141214	75.94440000000
38	141952	174.99400000000
38	141953	201.61500000000
38	141954	89.10920000000
38	141955	141.27400000000
38	141956	219.14700000000
38	141957	29.25100000000
38	141962	172.43800000000
38	141963	255.70100000000
38	141986	221.74700000000
38	141987	75.94440000000
38	142737	197.78700000000
38	142738	235.84900000000
38	142739	250.69800000000
38	142740	243.43700000000
38	142741	202.91100000000
38	142742	200.00000000000
38	142743	225.34900000000
38	142744	196.39800000000
38	142759	221.74700000000
38	142760	75.94440000000
38	143518	231.74100000000
38	143519	200.00000000000
38	143520	200.00000000000
38	143521	301.39500000000
38	143522	1.97885000000
38	143532	221.74700000000
38	143533	75.94440000000
38	144296	274.06800000000
38	144297	301.39500000000
38	144298	156.86200000000
38	144304	57.35560000000
38	144305	265.78700000000
38	144306	75.94440000000
38	145072	119.18400000000
38	145073	301.39500000000
38	145074	83.60630000000
38	145075	199.02500000000
38	145076	200.00000000000
38	145077	246.34800000000
38	145078	184.64400000000
38	145848	232.50700000000
38	145849	28.25670000000
39	121394	227.25900000000
39	122168	200.00000000000
39	122942	210.52600000000
39	123715	244.45700000000
39	123716	1.86574000000
39	124489	200.00000000000
39	125263	200.00000000000
39	126037	258.40200000000
39	126811	209.34400000000
39	127585	272.34300000000
39	128359	261.84300000000
39	129133	218.56500000000
39	129907	241.99900000000
39	130681	94.79420000000
39	130682	168.20500000000
39	131456	230.88200000000
39	131457	34.27720000000
39	132230	220.31500000000
39	132231	49.22210000000
39	133004	200.00000000000
39	133778	200.00000000000
39	134552	200.00000000000
39	135326	219.48600000000
39	135327	50.39410000000
39	136101	218.46800000000
39	136875	200.00000000000
39	137649	200.00000000000
39	138423	208.40800000000
39	139197	223.09100000000
39	139970	14.91390000000
39	139971	191.18300000000
39	140744	235.90300000000
39	141518	214.28500000000
39	142291	190.61400000000
39	142292	96.57830000000
39	143064	78.71860000000
39	143065	197.97400000000
39	143837	78.71860000000
39	143838	218.97300000000
39	144610	33.20860000000
39	144611	229.47300000000
39	145383	74.66760000000
39	145384	302.58100000000
39	146155	46.81620000000
39	146156	214.63700000000
39	146157	213.68000000000
39	146927	113.78500000000
39	146928	256.84800000000
39	146929	180.54600000000
39	147700	249.87300000000
39	147701	149.21400000000
39	148473	280.70300000000
39	148474	16.98830000000
39	149246	77.30390000000
39	149247	16.98830000000
40	146940	233.75000000000
40	146941	227.35100000000
40	146942	200.00000000000
40	146943	8.24126000000
40	147713	218.90100000000
40	147714	32.44230000000
40	148485	168.88300000000
40	148486	246.34800000000
40	148487	135.94800000000
40	149246	54.66210000000
40	149247	276.04600000000
40	149248	200.00000000000
40	149249	134.94200000000
40	149255	15.24530000000
40	149256	265.60900000000
40	149257	200.00000000000
40	149258	208.77100000000
40	149259	64.34460000000
40	150023	166.45300000000
40	150024	312.38300000000
40	150027	217.63300000000
40	150028	227.44800000000
40	150029	207.49400000000
40	150798	65.05820000000
40	150799	200.00000000000
40	150800	200.00000000000
40	150801	43.26610000000
41	141177	85.18390000000
41	141951	200.00000000000
41	142725	200.00000000000
41	143499	200.00000000000
41	144273	225.34900000000
41	145047	11.50500000000
41	145048	352.09300000000
41	145049	115.23900000000
41	145823	262.20300000000
41	145824	140.58800000000
41	146598	352.09300000000
41	147372	276.04600000000
41	148146	90.34190000000
41	148147	236.40200000000
41	148921	217.08600000000
41	148922	109.65800000000
41	149696	293.13200000000
41	149697	109.65800000000
41	150471	301.39500000000
41	151245	169.17900000000
41	151246	132.21600000000
41	152020	276.04700000000
41	152794	250.69800000000
41	153568	230.59100000000
41	153569	70.80390000000
41	154342	286.54600000000
41	155115	205.13400000000
41	155116	70.91250000000
41	155889	200.00000000000
41	156663	286.54600000000
41	157437	200.00000000000
41	158211	36.78860000000
42	129532	44.28100000000
42	129533	196.45700000000
42	130306	256.84800000000
42	131080	200.00000000000
42	131854	258.20900000000
42	131855	16.29470000000
42	132629	245.34400000000
42	133403	198.64600000000
42	133404	48.19700000000
42	134178	234.64600000000
42	134179	48.19700000000
42	134953	234.64600000000
42	134954	48.19700000000
42	135728	234.64600000000
42	135729	48.19700000000
42	136503	234.64600000000
42	136504	48.19700000000
42	137278	224.14600000000
42	137279	160.09200000000
42	138053	116.60000000000
42	138054	181.09200000000
42	138828	116.60000000000
42	138829	181.09200000000
42	139603	78.27150000000
42	139604	231.50000000000
42	139605	150.51300000000
42	140379	148.33400000000
42	140380	149.35700000000
42	141154	224.54900000000
42	141155	16.29470000000
42	141929	274.06300000000
42	142703	184.77600000000
42	142704	48.19700000000
42	143478	219.84400000000
42	144252	231.18200000000
42	145026	200.00000000000
42	145800	200.00000000000
42	146574	200.00000000000
42	147348	200.00000000000
42	148122	241.99900000000
42	148896	200.00000000000
42	149670	222.57000000000
42	150443	217.47200000000
42	150444	1.95787000000
42	151217	231.49900000000
42	151991	200.00000000000
42	152764	101.15100000000
42	152765	140.84800000000
42	153538	200.00000000000
42	154312	231.49900000000
42	155085	10.17990000000
42	155086	231.81900000000
42	155859	200.00000000000
42	156633	200.00000000000
42	157407	200.00000000000
42	158181	200.00000000000
42	158955	200.00000000000
42	159729	55.61780000000
42	159730	186.38100000000
42	160504	133.88100000000
43	141385	142.03200000000
43	142158	207.43900000000
43	142159	149.08500000000
43	142931	259.94700000000
43	142932	37.74510000000
43	143703	105.64900000000
43	143704	255.69200000000
43	143705	37.74500000000
43	144476	181.41300000000
43	144477	192.32500000000
43	145247	149.98900000000
43	145248	246.34800000000
43	145249	211.93900000000
43	145250	69.64740000000
43	146019	136.77500000000
43	146020	246.34800000000
43	146021	92.01010000000
43	146792	168.18600000000
43	146793	129.50600000000
43	147565	168.18600000000
43	147566	129.50600000000
43	148338	168.18600000000
43	148339	129.50600000000
43	149111	119.11200000000
43	149112	129.50600000000
43	149885	105.94900000000
43	149886	125.55000000000
43	150660	200.00000000000
43	151433	156.34700000000
43	151434	95.41050000000
43	152207	221.74100000000
43	152980	73.25690000000
43	152981	158.24300000000
43	153754	294.63800000000
43	154526	102.39900000000
43	154527	290.84500000000
43	154528	5.84293000000
43	155298	89.18420000000
43	155299	246.34900000000
43	155300	139.60100000000
43	156069	238.53000000000
43	156070	250.69800000000
43	156071	256.84800000000
43	156072	152.81500000000
43	156842	189.58900000000
43	156843	89.92660000000
43	157615	5.48478000000
43	157616	234.84700000000
43	158389	256.84800000000
43	159163	200.00000000000
43	159937	200.00000000000
43	160710	8.19655000000
43	160711	167.68400000000
44	145774	37.56710000000
44	145775	160.69300000000
44	146549	289.09100000000
44	146550	5.44996000000
44	147324	292.24200000000
44	147325	5.44988000000
44	148099	292.24200000000
44	148100	5.44988000000
44	148874	292.24200000000
44	148875	5.44988000000
44	149649	249.77300000000
44	150423	129.01500000000
44	150424	200.02600000000
44	150425	223.70900000000
44	151199	26.45240000000
44	151200	251.34300000000
44	151201	106.44200000000
44	151975	191.24900000000
44	151976	106.44200000000
44	152750	230.34400000000
44	153524	62.30100000000
44	153525	245.89100000000
44	154299	22.91380000000
44	154300	269.73100000000
44	154301	106.44200000000
44	155075	191.24900000000
44	155076	66.61470000000
44	155850	255.32200000000
44	156624	62.30100000000
44	156625	220.54200000000
44	157399	62.30100000000
44	157400	220.54200000000
44	158174	62.30100000000
44	158175	220.54200000000
44	158949	62.30100000000
44	158950	245.89100000000
44	159724	26.45240000000
44	159725	251.34300000000
44	159726	81.09360000000
44	160500	251.34300000000
44	160504	93.50650000000
44	161274	26.45230000000
44	161275	259.36300000000
44	161276	231.49900000000
44	161277	221.16800000000
44	161278	49.31420000000
45	118927	37.74510000000
45	119689	44.22850000000
45	119690	241.99900000000
45	119691	246.34800000000
45	119692	200.00000000000
45	119693	200.00000000000
45	119694	276.04600000000
45	119695	200.00000000000
45	119696	200.00000000000
45	119697	200.00000000000
45	119698	225.34900000000
45	119699	276.04600000000
45	119700	262.02900000000
45	119701	70.03670000000
45	120461	24.07090000000
45	120462	238.44300000000
45	120463	212.62000000000
45	121234	24.07090000000
45	121235	273.62100000000
45	122007	151.09700000000
45	122008	247.99000000000
45	122780	272.33600000000
45	122781	90.90190000000
45	123553	24.07090000000
45	123554	195.77300000000
45	124327	251.34300000000
45	125100	55.97320000000
45	125101	184.87000000000
45	125873	126.11700000000
45	125874	210.21900000000
45	126647	215.24600000000
45	127420	37.93630000000
45	127421	235.16500000000
45	128194	280.28300000000
45	128967	195.82400000000
45	128968	55.51900000000
45	129740	83.80600000000
45	129741	188.41400000000
45	130514	251.46600000000
45	131287	263.57500000000
45	131288	23.61680000000
45	132060	202.37800000000
45	132061	59.46550000000
45	132833	8.28549000000
45	132834	232.55800000000
45	133607	236.00000000000
45	134381	214.18800000000
45	135154	72.09000000000
45	135155	179.25300000000
45	135928	264.81600000000
45	136699	180.73000000000
45	136700	220.89400000000
45	136701	281.04100000000
45	136702	138.22700000000
45	137472	214.21600000000
45	137473	27.56310000000
45	138245	4.33912000000
45	138246	260.91700000000
45	139018	4.33912000000
45	139019	323.05100000000
45	139792	251.34300000000
45	140565	194.48500000000
45	140566	103.20700000000
45	141338	194.48500000000
45	141339	103.20700000000
45	142111	36.24140000000
45	142112	204.60200000000
45	142885	218.37100000000
45	143659	200.00000000000
45	144433	200.00000000000
45	145207	100.98700000000
45	145208	130.51200000000
45	145982	200.00000000000
45	146755	242.50400000000
45	146756	41.53750000000
45	147529	204.30600000000
45	148303	203.88200000000
45	149076	200.38600000000
45	149077	27.23170000000
45	149850	241.99900000000
45	150624	200.00000000000
45	151398	200.00000000000
45	152172	244.45100000000
45	152946	254.39600000000
45	153719	20.78740000000
45	153720	206.50300000000
45	154493	49.52910000000
45	154494	186.18000000000
45	155267	109.94100000000
45	155268	136.03800000000
45	156041	262.21600000000
45	156042	45.97550000000
45	156816	207.67700000000
45	157590	257.36000000000
45	158364	65.31450000000
45	158365	232.37700000000
45	159139	65.31450000000
45	159140	232.37700000000
45	159914	65.31440000000
45	159915	232.37700000000
45	160689	65.31440000000
45	160690	232.37700000000
45	160710	239.21200000000
45	161464	50.29640000000
45	161465	200.00000000000
45	161466	200.00000000000
45	161467	231.49900000000
45	161468	200.00000000000
45	161469	276.04600000000
45	161470	200.00000000000
45	161471	200.00000000000
45	161472	231.49900000000
45	161473	225.61500000000
45	161474	216.38400000000
45	161475	200.00000000000
45	161476	200.00000000000
45	161477	200.00000000000
45	161478	200.00000000000
45	161479	71.37050000000
45	161480	29.58880000000
45	161481	200.00000000000
45	161482	286.54600000000
45	161483	276.04600000000
45	161484	52.03870000000
45	162253	170.62900000000
45	162254	271.80600000000
46	160710	66.11910000000
46	161484	200.00000000000
46	162258	200.00000000000
46	163032	74.40260000000
46	163033	167.59700000000
46	163807	191.29200000000
46	163808	98.81960000000
46	164582	126.87100000000
47	131401	167.82800000000
47	131402	41.96640000000
47	132174	167.82700000000
47	132175	129.86500000000
47	132945	187.10100000000
47	132946	235.84900000000
47	132947	297.04600000000
47	132948	95.17230000000
47	133719	215.00000000000
47	134492	121.73800000000
47	134493	109.76200000000
47	135266	200.00000000000
47	136040	132.07100000000
47	136041	99.42850000000
47	136815	200.00000000000
47	137586	150.79400000000
47	137587	183.78600000000
47	137588	151.36400000000
47	137589	115.04800000000
47	138359	195.67100000000
47	138360	83.11290000000
47	138361	66.91130000000
47	138362	136.98400000000
47	139132	92.18390000000
47	139133	192.91600000000
47	139906	245.24700000000
47	140676	202.45000000000
47	140677	206.57900000000
47	140679	246.48100000000
47	140680	46.80730000000
47	141449	265.03500000000
47	141450	3.52290000000
47	141451	18.76980000000
47	141452	298.10600000000
47	141453	51.21050000000
47	142223	280.47700000000
47	142994	207.92300000000
47	142995	246.34800000000
47	142996	200.00000000000
47	142997	99.69870000000
47	143750	128.59300000000
47	143765	54.10480000000
47	143766	256.84800000000
47	143767	231.49900000000
47	143768	34.07610000000
47	144521	106.53800000000
47	144522	235.84900000000
47	144523	229.95600000000
47	144524	148.99700000000
47	144525	301.39500000000
47	144526	108.67700000000
47	144536	12.26250000000
47	144537	209.34400000000
47	144538	253.57400000000
